order_id,product_id,quantity,unit_price
O00069007,P00700,3,38.78
O00069008,P00254,3,113916.67
O00069008,P00459,4,55815.0
O00069008,P00096,1,107236.67
O00069009,P00087,2,66091.18
O00069009,P00664,4,188125.0
O00069010,P00726,2,2051.03
O00069010,P00785,3,2251.0
O00069011,P00005,4,117750.83
O00069011,P00754,3,135369.17
O00069011,P00732,4,81696.67
O00069012,P00218,2,91.61
O00069012,P00240,1,1128.52
O00069012,P00099,3,1528.23
O00069013,P00173,4,1575.1
O00069013,P00720,4,303.95
O00069013,P00094,2,1401.61
O00069013,P00703,3,1612.63
O00069014,P00652,3,145.66
O00069014,P00150,4,3200.78
O00069014,P00387,1,972.12
O00069015,P00571,3,100.99
O00069015,P00373,1,2272.43
O00069015,P00339,4,2317.82
O00069015,P00646,1,2668.12
O00069016,P00043,1,500.25
O00069016,P00387,2,674.69
O00069016,P00544,4,221.12
O00069016,P00288,4,1159.66
O00069017,P00033,2,236950.0
O00069017,P00726,3,140911.76
O00069017,P00164,3,222077.94
O00069018,P00179,4,1781.0
O00069018,P00404,3,1895.59
O00069019,P00124,4,1627.16
O00069019,P00179,2,1232.05
O00069019,P00172,2,915.24
O00069020,P00363,1,66766.67
O00069021,P00387,4,699.78
O00069021,P00570,2,377.92
O00069021,P00225,2,258.08
O00069021,P00751,1,1691.77
O00069022,P00596,1,35.3
O00069022,P00714,1,825.11
O00069022,P00736,1,687.06
O00069023,P00113,3,131490.0
O00069023,P00180,3,158354.17
O00069023,P00502,1,70204.17
O00069023,P00705,3,78532.5
O00069024,P00592,1,1312.91
O00069024,P00648,3,534.93
O00069025,P00463,3,136822.5
O00069025,P00156,2,75718.33
O00069026,P00202,2,102880.88
O00069026,P00501,2,306385.29
O00069026,P00686,1,248757.35
O00069026,P00432,3,183044.12
O00069026,P00607,1,287523.53
O00069027,P00695,2,72990.0
O00069028,P00500,1,962.86
O00069028,P00359,1,2630.14
O00069028,P00319,1,556.47
O00069029,P00645,3,195.57
O00069030,P00412,1,5426.67
O00069030,P00302,4,18622.5
O00069030,P00654,2,65944.17
O00069030,P00657,1,158390.83
O00069031,P00134,1,216497.06
O00069031,P00724,3,263982.35
O00069031,P00607,2,254669.12
O00069031,P00356,2,78070.59
O00069031,P00800,1,38664.71
O00069032,P00208,2,61.97
O00069032,P00025,1,1883.02
O00069032,P00452,1,713.25
O00069032,P00531,3,1002.05
O00069033,P00501,1,180555.83
O00069033,P00800,1,17717.5
O00069033,P00783,2,56543.33
O00069034,P00035,1,2511.08
O00069034,P00614,4,954.83
O00069034,P00296,3,1655.72
O00069035,P00483,1,2056.26
O00069036,P00530,1,174.83
O00069036,P00256,2,1773.2
O00069036,P00438,4,767.88
O00069036,P00431,3,2237.7
O00069037,P00628,2,241.21
O00069037,P00374,4,344.36
O00069037,P00671,1,941.48
O00069038,P00689,3,829.06
O00069038,P00021,1,1261.53
O00069039,P00585,1,1964.57
O00069039,P00195,4,1674.08
O00069039,P00406,2,265.92
O00069039,P00288,3,1446.04
O00069039,P00273,2,1573.55
O00069040,P00568,2,19230.0
O00069040,P00666,1,79147.5
O00069040,P00628,3,16090.0
O00069041,P00369,3,430.55
O00069041,P00051,4,132.26
O00069042,P00771,1,118591.67
O00069042,P00231,4,74420.83
O00069042,P00592,4,108751.67
O00069042,P00224,4,176343.33
O00069042,P00461,3,174915.83
O00069043,P00049,2,643.05
O00069043,P00059,2,1674.72
O00069044,P00792,4,2284.31
O00069044,P00266,3,1395.31
O00069044,P00319,3,811.23
O00069044,P00195,3,1668.75
O00069044,P00512,3,2701.22
O00069045,P00475,3,643.42
O00069045,P00435,4,1260.14
O00069046,P00599,1,1179.0
O00069046,P00428,2,971.81
O00069046,P00589,3,834.58
O00069047,P00341,3,109892.65
O00069047,P00230,1,141448.53
O00069047,P00341,2,124485.29
O00069048,P00577,4,2010.25
O00069048,P00328,2,447.83
O00069049,P00282,3,628.2
O00069049,P00035,2,1395.56
O00069049,P00382,3,744.06
O00069049,P00432,1,1337.74
O00069050,P00641,2,1828.59
O00069051,P00381,3,1500.22
O00069051,P00298,3,588.0
O00069051,P00718,4,588.53
O00069052,P00710,2,8143.33
O00069052,P00730,2,11006.67
O00069053,P00551,1,1108.33
O00069053,P00255,2,1501.93
O00069053,P00466,3,620.91
O00069053,P00243,1,1407.27
O00069054,P00526,3,471.32
O00069054,P00404,4,1268.46
O00069055,P00670,4,2254.45
O00069056,P00119,4,96013.33
O00069056,P00219,2,113557.5
O00069056,P00535,3,179068.33
O00069056,P00295,2,32455.83
O00069056,P00783,4,54020.0
O00069057,P00184,1,217427.94
O00069057,P00363,1,120852.94
O00069057,P00038,4,194285.29
O00069057,P00601,1,127658.82
O00069058,P00562,1,676.7
O00069058,P00753,3,1315.26
O00069058,P00505,1,1213.56
O00069059,P00013,1,1315.74
O00069060,P00040,1,249.33
O00069061,P00003,2,355.92
O00069061,P00197,3,709.55
O00069061,P00302,4,253.2
O00069061,P00657,1,1541.58
O00069061,P00423,1,1138.1
O00069062,P00707,1,677.52
O00069062,P00496,1,1050.94
O00069062,P00085,4,1150.83
O00069063,P00033,2,1288.1
O00069064,P00366,1,568.7
O00069064,P00196,3,905.42
O00069064,P00438,4,406.44
O00069064,P00375,4,1489.6
O00069065,P00206,3,1158.72
O00069065,P00500,3,955.92
O00069065,P00646,4,3132.27
O00069065,P00011,2,2501.25
O00069065,P00111,2,2563.66
O00069066,P00591,1,2223.68
O00069066,P00374,2,608.3
O00069066,P00173,4,2699.0
O00069066,P00376,2,1531.05
O00069067,P00141,2,13.77
O00069067,P00469,2,882.09
O00069067,P00194,2,345.16
O00069067,P00232,2,968.08
O00069068,P00234,4,71154.17
O00069068,P00487,4,125538.33
O00069068,P00619,4,51560.83
O00069068,P00182,4,72952.5
O00069069,P00738,1,152619.12
O00069069,P00486,1,219414.71
O00069069,P00036,2,87398.53
O00069069,P00667,2,320205.88
O00069070,P00086,2,2414.14
O00069070,P00052,2,3134.91
O00069070,P00498,3,1085.32
O00069070,P00088,3,675.7
O00069070,P00165,2,2470.57
O00069071,P00723,1,2542.72
O00069071,P00002,3,469.95
O00069071,P00226,2,1428.91
O00069071,P00780,1,260.38
O00069071,P00248,2,1590.61
O00069072,P00376,4,1040.15
O00069073,P00344,3,42619.12
O00069073,P00094,2,257123.53
O00069073,P00654,2,101151.47
O00069073,P00638,3,255525.0
O00069073,P00482,2,82773.53
O00069074,P00368,3,1291.63
O00069074,P00769,2,1308.03
O00069075,P00045,3,859.25
O00069075,P00420,4,1575.47
O00069075,P00653,4,874.18
O00069075,P00192,2,31.44
O00069076,P00234,1,800.6
O00069076,P00228,2,1838.59
O00069076,P00782,3,220.01
O00069076,P00056,1,643.33
O00069076,P00581,2,1227.54
O00069077,P00339,1,1782.37
O00069078,P00557,3,1273.41
O00069078,P00418,3,1593.16
O00069078,P00636,4,32.53
O00069079,P00649,1,241.85
O00069080,P00056,2,787.56
O00069080,P00772,4,75.36
O00069080,P00691,4,715.86
O00069080,P00724,4,2322.94
O00069081,P00236,2,218152.94
O00069081,P00038,2,162645.59
O00069081,P00075,2,12626.47
O00069082,P00702,1,108447.06
O00069082,P00007,4,125951.47
O00069082,P00260,1,275316.18
O00069083,P00396,4,2122.42
O00069083,P00211,2,1502.08
O00069083,P00755,4,2472.41
O00069084,P00253,4,128420.83
O00069084,P00290,1,117786.67
O00069084,P00433,2,87175.0
O00069084,P00261,3,125282.5
O00069085,P00294,2,499.14
O00069086,P00060,2,233.92
O00069086,P00192,4,24.27
O00069087,P00012,3,144184.17
O00069088,P00414,4,184.66
O00069089,P00013,2,2307.8
O00069090,P00427,2,1347.35
O00069090,P00026,4,637.34
O00069091,P00032,1,147.1
O00069092,P00775,3,78000.83
O00069092,P00018,4,49990.0
O00069093,P00170,1,23.54
O00069093,P00697,3,694.47
O00069093,P00648,1,364.52
O00069093,P00789,3,1338.86
O00069093,P00478,1,791.78
O00069094,P00164,4,2602.78
O00069094,P00227,1,22.5
O00069095,P00230,2,1116.27
O00069095,P00376,4,1454.36
O00069096,P00240,3,1550.37
O00069097,P00201,3,27142.65
O00069097,P00485,4,48305.88
O00069097,P00574,1,193844.12
O00069097,P00463,4,194335.29
O00069097,P00627,3,109338.24
O00069098,P00456,3,1167.69
O00069098,P00567,3,618.82
O00069098,P00386,1,1748.54
O00069099,P00540,2,128466.18
O00069099,P00188,4,227548.53
O00069099,P00727,2,260239.71
O00069100,P00747,1,1443.45
O00069101,P00228,2,2072.62
O00069101,P00778,2,853.58
O00069102,P00266,2,1370.36
O00069103,P00393,3,129095.83
O00069103,P00285,2,90278.33
O00069103,P00116,3,140716.67
O00069104,P00609,2,175.38
O00069104,P00567,1,514.31
O00069105,P00376,2,1769.86
O00069105,P00592,1,2004.67
O00069106,P00437,2,1648.26
O00069106,P00361,1,329.68
O00069107,P00020,2,2395.8
O00069108,P00122,4,652.25
O00069109,P00363,2,736.03
O00069109,P00391,2,312.49
O00069109,P00338,2,1718.82
O00069109,P00051,2,164.58
O00069110,P00558,3,507.99
O00069110,P00619,1,519.91
O00069110,P00758,1,111.6
O00069111,P00115,3,66.91
O00069111,P00585,4,1316.14
O00069111,P00630,3,1068.97
O00069111,P00475,2,796.8
O00069111,P00257,3,931.66
O00069112,P00045,4,1430.61
O00069112,P00208,1,135.16
O00069112,P00176,2,2693.22
O00069112,P00386,1,1745.36
O00069112,P00737,1,1684.5
O00069113,P00052,3,3081.64
O00069113,P00057,4,1630.84
O00069113,P00481,3,1167.73
O00069113,P00387,3,924.92
O00069113,P00761,3,520.01
O00069114,P00771,1,2195.03
O00069114,P00134,4,2289.77
O00069114,P00493,2,370.03
O00069115,P00033,4,2561.44
O00069115,P00531,2,1897.37
O00069115,P00049,1,686.02
O00069115,P00469,3,1374.73
O00069116,P00582,1,312.53
O00069116,P00011,3,1696.53
O00069117,P00533,2,2310.97
O00069117,P00509,1,1813.97
O00069117,P00620,3,543.08
O00069117,P00039,3,115.68
O00069117,P00616,3,448.02
O00069118,P00262,1,138813.33
O00069118,P00439,3,148864.17
O00069118,P00249,1,126230.0
O00069118,P00229,3,161909.17
O00069119,P00700,3,43.66
O00069119,P00693,3,311.32
O00069120,P00687,2,1431.78
O00069121,P00269,4,54619.12
O00069122,P00325,1,1046.76
O00069122,P00771,1,1615.3
O00069122,P00767,4,1182.74
O00069122,P00470,2,1712.78
O00069123,P00782,4,218.65
O00069124,P00084,4,1468.53
O00069124,P00322,2,1521.54
O00069124,P00414,3,157.69
O00069124,P00059,4,1441.88
O00069124,P00639,1,1580.15
O00069125,P00583,1,110190.83
O00069125,P00546,2,108787.5
O00069125,P00615,4,110422.5
O00069126,P00274,1,2109.99
O00069126,P00673,4,343.65
O00069127,P00334,4,293150.0
O00069127,P00502,2,126116.18
O00069127,P00634,1,231833.82
O00069127,P00723,2,297211.76
O00069127,P00264,1,303800.0
O00069128,P00658,2,3100.17
O00069129,P00262,1,1998.03
O00069129,P00103,3,3314.55
O00069130,P00352,4,1659.58
O00069130,P00463,3,1175.92
O00069130,P00119,2,808.09
O00069130,P00483,3,1214.69
O00069131,P00100,1,239.63
O00069132,P00299,4,128707.35
O00069132,P00578,4,15233.82
O00069132,P00538,2,49785.29
O00069133,P00503,3,1862.67
O00069133,P00363,3,1358.91
O00069133,P00007,2,1115.27
O00069133,P00776,4,2050.31
O00069133,P00094,3,2439.39
O00069134,P00441,3,725.64
O00069134,P00733,4,1756.78
O00069134,P00360,1,239.42
O00069134,P00300,2,242.88
O00069134,P00157,2,1738.89
O00069135,P00645,2,23748.53
O00069136,P00766,1,1920.05
O00069137,P00152,2,716.16
O00069138,P00610,2,97208.82
O00069138,P00503,1,185760.29
O00069138,P00176,4,240341.18
O00069138,P00303,2,152954.41
O00069138,P00798,4,232930.88
O00069139,P00727,2,1342.27
O00069139,P00320,1,972.96
O00069139,P00290,1,1483.63
O00069140,P00175,1,192.33
O00069140,P00627,3,1307.11
O00069141,P00190,3,2041.3
O00069142,P00134,2,217617.65
O00069142,P00767,3,152361.76
O00069142,P00208,3,11361.76
O00069142,P00764,1,100273.53
O00069142,P00147,1,40513.24
O00069143,P00598,1,43.18
O00069143,P00791,4,1381.08
O00069143,P00693,4,339.37
O00069144,P00321,4,218510.29
O00069144,P00208,4,10332.35
O00069144,P00625,1,69286.76
O00069145,P00712,1,368.83
O00069146,P00350,1,1535.97
O00069147,P00753,2,1640.13
O00069147,P00141,1,15.58
O00069147,P00676,2,57.49
O00069148,P00522,3,735.45
O00069148,P00026,3,1172.86
O00069149,P00210,3,305566.18
O00069149,P00554,1,198975.0
O00069149,P00191,1,12091.18
O00069149,P00081,2,201020.59
O00069150,P00779,2,152413.24
O00069150,P00228,1,317908.82
O00069151,P00341,4,1187.03
O00069152,P00707,3,118825.0
O00069152,P00484,3,201582.35
O00069153,P00162,3,1519.59
O00069153,P00698,3,334.25
O00069153,P00538,4,329.14
O00069154,P00166,4,407.23
O00069154,P00697,1,763.83
O00069154,P00575,1,809.42
O00069154,P00336,1,1165.91
O00069154,P00269,3,345.09
O00069155,P00621,1,78.95
O00069155,P00148,2,1572.94
O00069155,P00651,2,1391.46
O00069155,P00371,2,1131.62
O00069155,P00467,3,1551.43
O00069156,P00212,4,1879.22
O00069156,P00248,2,1766.84
O00069156,P00628,4,315.28
O00069156,P00133,4,2955.76
O00069156,P00095,4,70.42
O00069157,P00389,4,1433.75
O00069157,P00141,1,23.45
O00069157,P00622,4,1147.0
O00069157,P00044,2,1755.8
O00069158,P00797,2,405.13
O00069158,P00671,4,654.14
O00069158,P00392,1,1371.61
O00069159,P00036,2,612.26
O00069159,P00280,2,443.26
O00069159,P00747,2,1737.95
O00069159,P00042,3,1263.22
O00069159,P00581,3,1638.07
O00069160,P00602,4,946.37
O00069160,P00255,3,2731.62
O00069160,P00182,3,1163.19
O00069160,P00084,1,1548.5
O00069160,P00231,3,1341.84
O00069161,P00475,3,97052.94
O00069161,P00695,2,139647.06
O00069161,P00640,1,158455.88
O00069161,P00363,4,127242.65
O00069162,P00261,3,202822.06
O00069162,P00686,2,232235.29
O00069162,P00423,3,224723.53
O00069162,P00585,3,175461.76
O00069163,P00050,3,26470.83
O00069163,P00387,3,60120.83
O00069163,P00469,2,71663.33
O00069163,P00247,2,14855.83
O00069164,P00388,1,669.39
O00069164,P00517,3,1012.81
O00069164,P00265,3,1422.13
O00069165,P00438,2,567.42
O00069165,P00693,2,399.25
O00069165,P00215,2,229.66
O00069165,P00372,3,1540.83
O00069166,P00563,3,1979.15
O00069166,P00082,4,404.74
O00069166,P00497,2,693.64
O00069166,P00644,3,637.87
O00069167,P00161,2,3405.88
O00069167,P00685,2,144841.18
O00069167,P00255,2,255879.41
O00069167,P00406,3,25358.82
O00069167,P00435,2,154330.88
O00069168,P00299,1,92079.17
O00069169,P00616,3,416.81
O00069169,P00711,4,1185.35
O00069169,P00740,1,499.92
O00069169,P00490,1,388.67
O00069170,P00116,1,1955.56
O00069170,P00136,1,1123.6
O00069171,P00074,2,67.06
O00069171,P00325,3,590.29
O00069171,P00080,3,1434.46
O00069171,P00195,3,934.16
O00069172,P00358,3,2666.88
O00069172,P00604,1,1259.39
O00069172,P00007,4,1275.66
O00069172,P00405,2,2501.22
O00069172,P00471,3,717.77
O00069173,P00323,1,68094.17
O00069173,P00209,4,137080.83
O00069173,P00780,4,18285.0
O00069173,P00676,2,3812.5
O00069173,P00015,3,138682.5
O00069174,P00267,4,303.58
O00069174,P00191,4,109.27
O00069175,P00272,1,121677.94
O00069175,P00155,2,118657.35
O00069176,P00127,1,88330.0
O00069176,P00445,1,130498.33
O00069176,P00796,4,34760.83
O00069176,P00320,1,85274.17
O00069176,P00660,3,161908.33
O00069177,P00662,2,261129.41
O00069177,P00544,4,39464.71
O00069177,P00088,4,68366.18
O00069178,P00350,1,161857.35
O00069178,P00742,4,189661.76
O00069179,P00434,2,1669.72
O00069179,P00304,3,1376.83
O00069179,P00724,2,2503.02
O00069179,P00404,1,2329.61
O00069180,P00770,1,309.3
O00069181,P00296,3,84052.5
O00069181,P00800,4,20646.67
O00069182,P00218,4,77.72
O00069182,P00638,2,1617.66
O00069182,P00254,1,1179.17
O00069183,P00248,2,90424.17
O00069183,P00240,2,119737.5
O00069183,P00667,3,155506.67
O00069183,P00734,1,181613.33
O00069184,P00142,4,71375.83
O00069185,P00723,4,1512.59
O00069186,P00096,1,243126.47
O00069186,P00646,3,267426.47
O00069186,P00478,1,178045.59
O00069187,P00244,3,89618.33
O00069187,P00713,3,106085.83
O00069188,P00337,3,466.44
O00069188,P00064,1,860.78
O00069188,P00139,4,192.61
O00069188,P00351,3,1811.43
O00069189,P00610,3,1009.84
O00069189,P00348,4,1048.58
O00069189,P00723,4,3010.3
O00069189,P00217,4,1831.89
O00069190,P00450,1,816.21
O00069190,P00202,3,648.17
O00069190,P00430,3,1426.84
O00069191,P00564,2,79713.24
O00069192,P00181,2,714.62
O00069192,P00464,3,907.69
O00069193,P00258,3,3020.26
O00069193,P00342,3,738.22
O00069193,P00402,2,1807.74
O00069193,P00298,4,944.77
O00069194,P00163,3,1096.26
O00069194,P00667,2,1937.14
O00069194,P00429,1,636.46
O00069195,P00106,4,26410.29
O00069195,P00349,2,150976.47
O00069195,P00370,4,211372.06
O00069196,P00274,4,1221.7
O00069196,P00590,3,1750.24
O00069196,P00708,1,1098.73
O00069197,P00482,4,615.9
O00069197,P00339,1,1603.06
O00069197,P00651,4,2097.44
O00069198,P00205,1,254373.53
O00069199,P00585,4,2196.48
O00069200,P00094,2,1358.59
O00069201,P00488,3,1418.56
O00069202,P00025,4,3089.22
O00069202,P00235,1,1966.41
O00069202,P00029,2,1765.24
O00069202,P00076,1,59.35
O00069203,P00039,1,95.46
O00069204,P00265,4,2737.61
O00069204,P00407,3,2701.67
O00069204,P00550,3,2343.75
O00069205,P00640,4,85245.83
O00069205,P00392,3,165355.83
O00069205,P00684,4,134257.5
O00069206,P00187,2,234763.24
O00069206,P00355,4,222248.53
O00069206,P00781,3,32227.94
O00069206,P00705,2,167623.53
O00069206,P00721,2,12017.65
O00069207,P00759,2,60548.33
O00069207,P00454,3,148190.83
O00069207,P00176,2,125573.33
O00069207,P00450,2,66598.33
O00069208,P00433,3,1480.11
O00069208,P00349,4,1622.45
O00069208,P00299,2,1314.26
O00069209,P00645,2,204.97
O00069209,P00679,2,1227.85
O00069209,P00105,2,1432.07
O00069209,P00472,4,1154.22
O00069210,P00151,3,1004.81
O00069210,P00350,2,676.22
O00069210,P00664,2,761.98
O00069210,P00635,3,346.33
O00069211,P00010,3,54780.88
O00069211,P00201,2,18338.24
O00069211,P00069,2,211254.41
O00069211,P00400,3,110347.06
O00069212,P00628,1,193.51
O00069213,P00620,1,942.68
O00069213,P00417,4,92.81
O00069213,P00699,4,316.61
O00069213,P00732,2,1195.3
O00069213,P00227,1,19.39
O00069214,P00722,3,1966.78
O00069215,P00256,2,2168.33
O00069215,P00444,4,2861.08
O00069215,P00320,2,1618.09
O00069216,P00401,1,2061.38
O00069216,P00717,2,1285.18
O00069216,P00164,2,2309.69
O00069217,P00502,3,715.5
O00069218,P00305,1,81705.83
O00069218,P00634,1,160941.67
O00069218,P00551,3,86538.33
O00069218,P00131,3,91240.83
O00069219,P00606,1,73080.83
O00069219,P00472,3,67003.33
O00069219,P00724,2,144153.33
O00069220,P00031,4,426.92
O00069220,P00187,4,2110.18
O00069220,P00757,4,547.82
O00069220,P00526,4,669.31
O00069220,P00011,3,1997.14
O00069221,P00189,4,1533.16
O00069221,P00792,1,1114.73
O00069222,P00724,1,2742.8
O00069222,P00386,3,1651.89
O00069222,P00734,4,2406.57
O00069222,P00476,1,1069.38
O00069222,P00018,2,865.91
O00069223,P00340,2,323.81
O00069224,P00556,1,138547.5
O00069224,P00792,2,123494.17
O00069224,P00107,1,98906.67
O00069224,P00410,1,170891.67
O00069224,P00145,4,100931.67
O00069225,P00416,2,1473.77
O00069225,P00703,4,1253.1
O00069225,P00118,1,598.94
O00069226,P00503,2,109367.5
O00069227,P00686,1,1121.25
O00069228,P00609,2,132.76
O00069228,P00321,1,1176.66
O00069228,P00170,2,31.02
O00069228,P00459,1,755.22
O00069229,P00775,1,885.46
O00069229,P00711,3,1206.36
O00069229,P00730,3,107.91
O00069229,P00051,3,150.94
O00069229,P00148,2,1550.65
O00069230,P00262,2,1330.13
O00069231,P00749,2,229133.82
O00069232,P00789,1,3223.91
O00069232,P00649,1,295.16
O00069232,P00148,1,2909.16
O00069232,P00766,3,1976.34
O00069233,P00535,2,133494.17
O00069233,P00454,3,143062.5
O00069233,P00359,1,128865.0
O00069233,P00745,4,38496.67
O00069234,P00312,1,94713.24
O00069234,P00462,2,171108.82
O00069234,P00339,2,291054.41
O00069234,P00626,4,78525.0
O00069234,P00734,3,235886.76
O00069235,P00294,3,724.3
O00069236,P00132,2,247.16
O00069236,P00445,3,1123.85
O00069236,P00121,3,1223.1
O00069236,P00487,3,1016.72
O00069236,P00197,2,582.38
O00069237,P00187,1,1490.52
O00069238,P00495,4,142963.33
O00069239,P00381,3,128760.0
O00069239,P00082,2,39845.0
O00069239,P00408,4,138990.0
O00069239,P00378,1,91889.17
O00069239,P00320,1,90113.33
O00069240,P00683,4,111.35
O00069240,P00038,1,949.07
O00069240,P00520,4,1294.42
O00069240,P00020,2,1453.64
O00069240,P00149,2,899.08
O00069241,P00500,3,118152.94
O00069241,P00666,1,118491.18
O00069241,P00035,3,237130.88
O00069241,P00342,1,62269.12
O00069242,P00113,2,152750.0
O00069242,P00379,1,24656.67
O00069243,P00672,3,690.68
O00069243,P00322,2,1522.22
O00069243,P00190,3,2328.5
O00069243,P00508,1,717.36
O00069244,P00233,2,2186.58
O00069244,P00488,2,1474.63
O00069244,P00237,3,1837.45
O00069244,P00471,1,408.34
O00069244,P00613,1,1211.91
O00069245,P00419,3,69.73
O00069245,P00161,3,20.74
O00069245,P00745,4,486.56
O00069246,P00750,2,749.33
O00069246,P00460,1,1289.0
O00069246,P00117,2,75.94
O00069246,P00401,2,1876.82
O00069247,P00666,2,990.4
O00069247,P00651,1,2135.81
O00069247,P00688,3,1268.33
O00069247,P00404,3,1240.56
O00069247,P00349,2,898.37
O00069248,P00448,4,28.78
O00069249,P00162,2,95477.5
O00069249,P00082,2,36335.83
O00069250,P00689,4,980.34
O00069250,P00705,4,769.22
O00069251,P00435,3,849.72
O00069252,P00212,3,1989.65
O00069252,P00184,3,1988.27
O00069253,P00312,1,657.77
O00069253,P00722,3,1133.86
O00069254,P00706,1,1134.34
O00069254,P00556,4,1161.15
O00069254,P00628,1,217.98
O00069254,P00716,4,1181.11
O00069255,P00192,2,24.58
O00069256,P00659,3,2559.64
O00069256,P00020,1,2256.83
O00069256,P00012,1,2327.34
O00069257,P00291,2,966.86
O00069257,P00091,2,48.97
O00069257,P00607,4,1377.46
O00069257,P00772,3,60.35
O00069258,P00694,2,242141.18
O00069259,P00700,1,48.88
O00069259,P00552,1,1530.2
O00069259,P00071,4,1269.15
O00069260,P00644,2,51796.67
O00069260,P00429,1,43043.33
O00069260,P00791,2,153763.33
O00069261,P00202,1,1067.12
O00069261,P00602,3,961.63
O00069261,P00756,4,2464.16
O00069261,P00429,2,770.22
O00069262,P00433,3,1201.19
O00069262,P00065,2,1839.77
O00069262,P00583,4,1860.27
O00069263,P00160,2,279.62
O00069263,P00572,1,647.04
O00069264,P00708,4,1619.02
O00069265,P00347,1,1277.49
O00069265,P00476,1,581.21
O00069265,P00288,4,1084.23
O00069265,P00530,1,120.74
O00069266,P00080,4,2667.31
O00069266,P00263,4,2680.16
O00069267,P00339,2,2465.08
O00069267,P00576,1,2385.69
O00069268,P00526,2,58522.06
O00069268,P00254,4,185739.71
O00069268,P00055,1,232198.53
O00069269,P00780,1,20992.5
O00069269,P00429,1,56025.83
O00069269,P00326,1,1292.5
O00069269,P00622,3,69335.83
O00069270,P00723,2,3304.45
O00069270,P00564,3,1122.52
O00069270,P00798,1,2253.92
O00069271,P00618,2,1028.81
O00069271,P00053,2,126.47
O00069271,P00700,4,41.04
O00069271,P00784,1,1259.7
O00069271,P00688,2,966.12
O00069272,P00076,4,45.31
O00069273,P00045,2,1073.04
O00069274,P00176,2,2311.3
O00069274,P00611,3,2659.8
O00069274,P00266,1,1223.8
O00069274,P00489,1,1766.69
O00069275,P00643,3,636.88
O00069276,P00629,3,450.68
O00069276,P00572,3,911.03
O00069276,P00547,1,152.29
O00069276,P00055,3,1548.97
O00069277,P00783,3,101789.71
O00069278,P00071,1,2053.19
O00069279,P00091,3,56.05
O00069279,P00405,2,1618.03
O00069280,P00686,4,1388.86
O00069281,P00148,1,1453.88
O00069281,P00005,1,1304.52
O00069281,P00747,2,1657.2
O00069281,P00339,1,1322.8
O00069282,P00019,1,2117.3
O00069282,P00337,1,516.07
O00069283,P00729,4,1733.42
O00069283,P00139,2,164.66
O00069283,P00136,2,1006.36
O00069283,P00033,2,1800.89
O00069284,P00480,3,1345.76
O00069284,P00523,3,664.79
O00069284,P00492,4,1139.02
O00069284,P00467,1,1553.87
O00069285,P00476,2,537.89
O00069286,P00260,3,2337.25
O00069287,P00358,4,2571.45
O00069287,P00332,1,2321.65
O00069288,P00497,3,512.82
O00069288,P00243,2,982.28
O00069289,P00771,1,1289.56
O00069289,P00724,3,1577.33
O00069289,P00090,3,1021.51
O00069289,P00568,2,205.46
O00069290,P00572,4,80481.67
O00069290,P00429,3,50628.33
O00069290,P00571,1,6428.33
O00069290,P00695,4,74084.17
O00069290,P00799,2,61651.67
O00069291,P00715,4,1143.88
O00069291,P00187,2,1350.11
O00069291,P00546,2,1486.26
O00069291,P00072,4,64.56
O00069291,P00281,4,429.51
O00069292,P00144,4,10.26
O00069292,P00632,1,275.61
O00069292,P00398,2,1008.93
O00069292,P00594,4,694.05
O00069292,P00525,4,195.25
O00069293,P00096,4,2485.24
O00069294,P00423,1,2432.0
O00069294,P00404,2,2024.56
O00069294,P00282,4,1299.94
O00069294,P00486,3,2362.11
O00069295,P00205,4,2079.51
O00069295,P00328,2,331.57
O00069296,P00624,2,64463.24
O00069296,P00523,3,85119.12
O00069297,P00035,1,1897.48
O00069297,P00189,4,1565.94
O00069298,P00600,1,1552.98
O00069298,P00535,4,2293.77
O00069298,P00498,3,797.17
O00069299,P00783,2,551.57
O00069300,P00158,2,1209.22
O00069300,P00392,2,1509.51
O00069300,P00409,3,16.04
O00069300,P00015,2,2034.04
O00069300,P00513,2,1275.87
O00069301,P00403,2,1848.64
O00069301,P00456,4,1039.3
O00069301,P00566,2,1514.05
O00069301,P00420,1,2346.69
O00069301,P00523,1,973.95
O00069302,P00571,4,58.1
O00069302,P00439,1,1335.04
O00069302,P00143,2,1499.58
O00069303,P00315,1,2918.83
O00069303,P00030,3,958.47
O00069304,P00246,2,1743.55
O00069305,P00101,3,453.57
O00069306,P00607,2,1125.8
O00069306,P00120,4,635.45
O00069306,P00041,4,117.9
O00069306,P00238,3,1406.89
O00069307,P00201,1,219.28
O00069307,P00339,2,2022.74
O00069307,P00337,3,805.53
O00069308,P00134,3,1577.42
O00069308,P00554,3,1571.61
O00069309,P00733,1,153851.47
O00069309,P00490,4,62447.06
O00069310,P00106,1,356.7
O00069310,P00001,1,1839.48
O00069310,P00093,1,1938.45
O00069310,P00005,3,2178.72
O00069310,P00244,4,1469.91
O00069311,P00177,3,727.43
O00069312,P00147,2,263.7
O00069312,P00577,2,1410.41
O00069312,P00346,4,624.3
O00069312,P00726,4,937.33
O00069313,P00434,2,124848.53
O00069313,P00691,4,126060.29
O00069314,P00332,4,1637.44
O00069315,P00369,2,652.72
O00069315,P00562,1,1042.05
O00069316,P00610,2,1190.17
O00069316,P00473,4,814.28
O00069316,P00589,4,1202.23
