order_id,customer_id,order_datetime,order_timezone,total_amount,currency,status,warehouse_id,shipping_delay_hours
O00061730,C03673,2024-09-21 19:36:18,America/New_York,5748.7,AUD,delivered,W002,21
O00061731,C00551,2025-04-30 14:12:13,America/New_York,13971.8,EUR,shipped,W002,30
O00061732,C02894,2024-09-10 19:52:41,Asia/Kolkata,7016.74,AUD,delivered,W006,2
O00061733,C00553,2025-01-23 19:07:18,Europe/Berlin,11537.22,AUD,delivered,W006,23
O00061734,C01332,2024-12-09 08:24:49,UTC,56190.0,INR,shipped,W006,13
O00061735,C00547,2024-08-15 01:44:42,Europe/London,9316.25,CAD,delivered,W003,23
O00061736,C00687,2024-09-14 19:48:10,America/New_York,3744.52,GBP,delivered,W008,32
O00061737,C01133,2025-08-09 17:01:18,UTC,688938.35,INR,delivered,W007,9
O00061738,C01434,2025-04-01 23:44:52,America/Los_Angeles,1106711.76,JPY,shipped,W002,6
O00061739,C02915,2024-08-12 05:10:49,America/New_York,21572.97,EUR,shipped,W003,0
O00061740,C03505,2025-03-27 18:34:39,Europe/Berlin,3762.23,AUD,cancelled,W006,12
O00061741,C02062,2025-06-26 01:29:42,Europe/London,11821.62,AUD,delivered,W002,14
O00061742,C03063,2025-06-16 13:15:50,UTC,1856688.25,JPY,shipped,W002,4
O00061743,C02907,2024-10-25 05:20:51,Asia/Singapore,2213623.54,JPY,placed,W003,23
O00061744,C00589,2024-12-15 10:26:12,Europe/London,21188.21,AUD,delivered,W001,12
O00061745,C03880,2025-03-23 19:48:27,Europe/Berlin,1881.29,EUR,delivered,W008,0
O00061746,C01706,2025-04-24 00:28:26,Europe/Berlin,14483.77,AUD,shipped,W005,21
O00061747,C00623,2025-06-07 09:48:15,Europe/London,1125.94,AUD,delivered,W006,0
O00061748,C03899,2024-09-20 07:29:50,Europe/London,7974.3,CAD,delivered,W008,21
O00061749,C01326,2025-04-03 05:55:06,UTC,1929.14,EUR,delivered,W005,2
O00061750,C04087,2024-11-22 06:39:23,America/New_York,459709.17,INR,delivered,W005,15
O00061751,C04861,2024-12-05 16:15:45,Europe/Berlin,6458.16,GBP,delivered,W005,24
O00061752,C01639,2024-10-17 00:07:32,Asia/Kolkata,1158966.19,JPY,cancelled,W003,26
O00061753,C01006,2024-09-22 15:09:28,America/New_York,8901.56,GBP,delivered,W006,25
O00061754,C01356,2025-04-24 00:33:47,Asia/Kolkata,396576.67,INR,delivered,W003,0
O00061755,C01413,2025-05-07 12:18:23,America/New_York,1501758.84,JPY,delivered,W003,6
O00061756,C02461,2025-04-01 20:37:36,America/New_York,380532.36,JPY,delivered,W008,6
O00061757,C01793,2024-09-03 00:11:57,Asia/Singapore,4266.84,CAD,placed,W007,4
O00061758,C03413,2025-06-17 22:14:19,Europe/Berlin,4325.62,CAD,shipped,W003,22
O00061759,C01659,2024-11-14 06:21:33,America/New_York,21388.77,CAD,returned,W003,24
O00061760,C00232,2024-11-21 14:03:21,UTC,1077329.41,JPY,delivered,W005,31
O00061761,C01921,2024-11-15 02:12:40,America/Los_Angeles,1582.81,GBP,delivered,W004,6
O00061762,C04577,2024-12-17 05:03:12,Asia/Kolkata,20737.75,AUD,delivered,W007,23
O00061763,C03268,2024-11-25 15:10:28,America/New_York,16819.16,EUR,delivered,W006,12
O00061764,C01231,2025-02-10 02:07:21,Asia/Kolkata,1625718.35,INR,shipped,W006,8
O00061765,C02557,2025-01-20 23:57:02,Europe/London,10343.09,USD,delivered,W008,8
O00061766,C01165,2025-05-08 06:07:30,America/New_York,716592.52,INR,delivered,W007,5
O00061767,C04708,2024-10-06 21:17:52,Europe/Berlin,8636.22,GBP,cancelled,W002,11
O00061768,C04277,2025-03-19 05:41:30,America/New_York,1489.68,USD,shipped,W007,17
O00061769,C04572,2025-03-07 06:43:51,America/New_York,2819474.96,JPY,delivered,W004,0
O00061770,C03252,2025-02-12 20:47:52,Asia/Kolkata,7536.11,EUR,shipped,W004,12
O00061771,C00367,2024-11-21 02:21:36,UTC,5549.67,AUD,shipped,W006,33
O00061772,C03069,2025-03-11 20:08:16,Asia/Kolkata,365260.84,INR,delivered,W002,0
O00061773,C02922,2024-12-24 17:27:11,Asia/Singapore,11029.91,GBP,returned,W004,14
O00061774,C04160,2025-05-22 16:34:28,America/New_York,4245.01,USD,delivered,W004,25
O00061775,C02244,2025-06-20 12:41:20,Europe/London,25440.27,AUD,returned,W001,3
O00061776,C04178,2025-01-10 00:40:19,America/New_York,7447.98,GBP,delivered,W008,20
O00061777,C02770,2025-06-02 22:39:51,UTC,7214.8,EUR,shipped,W006,15
O00061778,C02437,2024-10-17 11:01:34,Asia/Kolkata,12170.59,JPY,delivered,W003,25
O00061779,C04873,2024-09-24 13:58:14,UTC,7305.84,GBP,delivered,W002,21
O00061780,C03464,2024-11-02 19:52:38,America/Los_Angeles,16407.83,USD,shipped,W005,2
O00061781,C02353,2025-06-18 02:50:44,Asia/Kolkata,5224.03,GBP,returned,W008,17
O00061782,C04093,2024-09-13 02:10:01,Asia/Singapore,6094.23,AUD,delivered,W001,8
O00061783,C00901,2025-01-15 15:50:01,UTC,4177.68,GBP,delivered,W006,12
O00061784,C04642,2024-09-05 14:54:10,America/New_York,151975.84,INR,shipped,W006,14
O00061785,C00993,2024-10-02 00:44:41,Europe/Berlin,9418.72,CAD,delivered,W005,24
O00061786,C03265,2025-07-20 22:48:08,Europe/Berlin,1622.06,GBP,shipped,W003,13
O00061787,C02214,2024-11-06 07:26:00,America/Los_Angeles,13409.08,USD,delivered,W004,27
O00061788,C04812,2025-04-24 04:52:52,America/Los_Angeles,8230.61,USD,delivered,W001,12
O00061789,C01153,2025-02-02 05:54:24,Europe/Berlin,2062.99,EUR,delivered,W003,15
O00061790,C00062,2025-07-09 15:43:50,America/New_York,14907.09,AUD,shipped,W007,6
O00061791,C02448,2024-12-24 19:58:13,America/New_York,1662.92,CAD,shipped,W001,9
O00061792,C02549,2024-08-11 17:47:49,Asia/Kolkata,5181.68,CAD,delivered,W006,16
O00061793,C04946,2025-06-20 10:22:55,Asia/Singapore,12838.64,GBP,shipped,W008,6
O00061794,C00468,2024-12-04 16:42:50,Asia/Singapore,10769.1,AUD,delivered,W001,18
O00061795,C01751,2025-03-12 15:21:25,Europe/Berlin,1579839.72,JPY,delivered,W004,0
O00061796,C03735,2025-05-13 03:15:11,Europe/Berlin,639075.0,INR,shipped,W008,16
O00061797,C01960,2024-11-14 06:11:59,Europe/London,23836.38,AUD,delivered,W002,5
O00061798,C03702,2025-07-02 19:25:32,Asia/Kolkata,18548.79,CAD,delivered,W001,18
O00061799,C02619,2025-05-02 07:19:34,America/New_York,10377.3,AUD,delivered,W007,23
O00061800,C02471,2024-11-14 04:59:26,Europe/Berlin,16359.36,USD,delivered,W001,9
O00061801,C03386,2025-01-18 22:04:55,Europe/London,5472.94,GBP,delivered,W007,0
O00061802,C00288,2024-12-30 13:07:51,UTC,23445.47,CAD,delivered,W006,8
O00061803,C00790,2024-09-08 13:04:28,Europe/Berlin,726783.82,JPY,delivered,W005,3
O00061804,C04928,2025-08-03 00:19:19,Asia/Singapore,579.38,EUR,delivered,W003,25
O00061805,C00682,2024-09-19 22:44:41,America/Los_Angeles,2416.44,AUD,shipped,W003,10
O00061806,C02327,2025-07-29 05:50:24,Europe/Berlin,15656.84,CAD,shipped,W003,23
O00061807,C04553,2024-10-10 14:48:48,Europe/Berlin,8992.91,USD,delivered,W006,29
O00061808,C02867,2024-11-29 14:28:46,America/New_York,5510.52,GBP,delivered,W006,3
O00061809,C01741,2025-03-05 14:45:46,UTC,4177.3,CAD,shipped,W007,9
O00061810,C03212,2025-02-10 08:13:06,America/New_York,1440.54,EUR,delivered,W006,23
O00061811,C04843,2024-11-08 17:29:31,Asia/Kolkata,1831.38,CAD,delivered,W001,7
O00061812,C00901,2025-04-24 18:46:20,UTC,6527.37,AUD,shipped,W005,15
O00061813,C03900,2025-06-09 09:23:38,America/Los_Angeles,2016349.98,JPY,delivered,W005,7
O00061814,C01224,2024-12-28 05:10:38,America/Los_Angeles,1358594.12,JPY,delivered,W007,11
O00061815,C02697,2025-03-18 10:37:42,America/New_York,13629.48,GBP,delivered,W001,19
O00061816,C01023,2024-08-15 23:45:08,Asia/Singapore,622539.99,INR,delivered,W002,10
O00061817,C04458,2025-03-04 06:29:51,Asia/Singapore,12168.63,CAD,delivered,W001,19
O00061818,C01592,2024-11-10 04:43:14,Europe/Berlin,16508.04,USD,shipped,W006,22
O00061819,C01926,2025-01-08 22:45:46,Asia/Singapore,12415.82,CAD,delivered,W002,20
O00061820,C01461,2025-05-11 04:21:14,UTC,20814.29,EUR,shipped,W001,6
O00061821,C04072,2024-09-21 02:14:03,Europe/Berlin,6974.76,CAD,placed,W008,7
O00061822,C00435,2025-07-03 05:24:15,Asia/Kolkata,3537.42,GBP,delivered,W004,2
O00061823,C03057,2024-12-27 20:48:23,America/Los_Angeles,120974.99,INR,delivered,W002,15
O00061824,C02410,2025-04-25 00:22:45,America/Los_Angeles,19499.97,AUD,delivered,W008,18
O00061825,C00387,2025-03-13 10:43:03,Europe/London,1369657.48,INR,delivered,W002,21
O00061826,C03784,2025-05-12 05:31:54,America/Los_Angeles,7925.98,GBP,delivered,W006,7
O00061827,C03217,2025-06-29 15:14:20,America/New_York,5420.12,CAD,placed,W002,5
O00061828,C00558,2024-09-02 07:10:32,America/Los_Angeles,9695.18,GBP,delivered,W003,22
O00061829,C00141,2024-10-08 09:29:54,America/New_York,4712.32,CAD,delivered,W008,3
O00061830,C02864,2025-08-04 11:10:30,Asia/Kolkata,3743.92,EUR,delivered,W003,5
O00061831,C04561,2025-06-01 00:08:04,Asia/Kolkata,1597597.08,JPY,delivered,W001,16
O00061832,C02722,2025-04-23 05:51:25,Asia/Singapore,6253.12,EUR,shipped,W006,25
O00061833,C00122,2025-06-17 02:51:09,America/Los_Angeles,3932.4,AUD,shipped,W008,6
O00061834,C04133,2025-02-20 15:02:17,America/New_York,1148.43,CAD,delivered,W005,9
O00061835,C01356,2025-02-21 17:45:27,Asia/Kolkata,5278.72,EUR,delivered,W001,9
O00061836,C00835,2025-05-24 13:05:18,Asia/Singapore,326550.0,JPY,delivered,W002,0
O00061837,C04714,2025-07-11 07:24:15,Asia/Kolkata,14447.84,EUR,placed,W003,9
O00061838,C00985,2024-09-15 14:08:08,America/Los_Angeles,4585.19,GBP,delivered,W006,5
O00061839,C03196,2025-02-03 11:46:10,Europe/London,10498.68,EUR,shipped,W005,1
O00061840,C04885,2025-02-08 10:25:16,UTC,10296.24,CAD,delivered,W006,3
O00061841,C01529,2025-04-13 02:05:20,Asia/Singapore,619.7,CAD,returned,W006,20
O00061842,C01619,2025-07-20 08:49:06,Asia/Kolkata,1250.44,AUD,shipped,W008,8
O00061843,C00070,2025-07-21 20:31:36,Europe/Berlin,904227.96,JPY,returned,W001,18
O00061844,C04321,2024-11-25 20:09:08,Europe/Berlin,7745.6,CAD,shipped,W005,7
O00061845,C01322,2025-04-15 17:04:09,America/New_York,3312.03,EUR,shipped,W002,22
O00061846,C03146,2025-07-05 17:40:26,Europe/London,701591.68,INR,delivered,W007,4
O00061847,C01173,2025-06-23 09:57:42,America/New_York,13499.96,AUD,delivered,W004,16
O00061848,C04923,2025-01-19 06:44:08,America/New_York,200590.0,INR,delivered,W002,15
O00061849,C03417,2025-07-13 12:17:40,Europe/London,11351.68,USD,shipped,W001,23
O00061850,C03732,2025-07-19 10:45:41,Asia/Singapore,7975.47,EUR,delivered,W007,0
O00061851,C00678,2025-03-30 08:06:00,Asia/Singapore,17357.0,CAD,delivered,W005,1
O00061852,C02499,2024-11-18 05:40:27,UTC,1610089.71,JPY,shipped,W005,8
O00061853,C04967,2024-12-02 13:59:07,America/Los_Angeles,4578.41,USD,delivered,W008,10
O00061854,C03170,2024-10-15 00:16:23,UTC,9245.32,GBP,delivered,W002,19
O00061855,C02435,2025-06-22 17:44:57,America/Los_Angeles,9960.87,CAD,delivered,W002,18
O00061856,C00504,2025-04-05 21:17:10,America/New_York,1800314.7,JPY,delivered,W002,13
O00061857,C04748,2025-03-13 20:28:40,America/New_York,1422124.98,JPY,delivered,W008,28
O00061858,C02968,2025-01-26 08:46:04,Europe/Berlin,1007405.84,INR,delivered,W002,26
O00061859,C00991,2025-01-11 08:42:45,America/Los_Angeles,14669.36,CAD,delivered,W006,9
O00061860,C03289,2025-06-08 17:55:35,Asia/Singapore,11580.24,EUR,delivered,W003,21
O00061861,C03079,2024-08-11 11:53:35,America/Los_Angeles,19912.69,CAD,returned,W005,13
O00061862,C01087,2025-06-05 22:03:40,UTC,5219.92,GBP,delivered,W005,8
O00061863,C02350,2024-11-22 15:51:09,Europe/London,313.23,GBP,placed,W004,16
O00061864,C04228,2025-01-23 09:23:14,Europe/Berlin,430.23,EUR,cancelled,W005,3
O00061865,C02428,2024-08-28 16:07:46,UTC,6633.99,AUD,delivered,W002,0
O00061866,C04681,2025-06-27 00:51:07,America/New_York,16126.93,GBP,shipped,W007,14
O00061867,C03653,2025-08-10 03:48:32,Asia/Kolkata,8567.95,CAD,shipped,W004,28
O00061868,C02582,2024-09-12 04:00:54,Europe/London,319029.41,JPY,delivered,W001,19
O00061869,C03161,2025-06-15 19:02:13,Europe/Berlin,11082.0,EUR,delivered,W007,11
O00061870,C03782,2025-04-05 19:44:44,UTC,990308.82,JPY,delivered,W001,12
O00061871,C02969,2025-01-16 02:11:35,Asia/Singapore,5796.48,CAD,delivered,W001,12
O00061872,C04445,2024-11-19 07:03:59,America/Los_Angeles,3802.08,EUR,shipped,W001,13
O00061873,C03930,2025-03-20 18:08:27,Europe/Berlin,13702.88,USD,shipped,W004,7
O00061874,C00920,2025-02-08 17:29:56,Asia/Singapore,9524.68,GBP,delivered,W006,16
O00061875,C02703,2024-10-16 14:42:42,Asia/Kolkata,286659.16,INR,delivered,W003,25
O00061876,C04015,2025-02-02 15:33:45,Asia/Kolkata,4608.49,GBP,delivered,W008,32
O00061877,C02731,2025-04-13 14:04:08,Asia/Kolkata,7162.14,EUR,returned,W001,8
O00061878,C00121,2025-06-12 23:57:47,America/Los_Angeles,4973.69,CAD,delivered,W008,28
O00061879,C03615,2025-06-09 08:03:45,America/Los_Angeles,903494.99,INR,placed,W003,16
O00061880,C00689,2025-06-28 10:01:59,Asia/Singapore,382235.83,INR,delivered,W003,9
O00061881,C03442,2024-12-18 11:31:31,America/Los_Angeles,6553.28,GBP,placed,W004,18
O00061882,C00675,2025-03-01 18:08:07,Europe/Berlin,10035.08,CAD,delivered,W008,3
O00061883,C03709,2024-09-18 22:47:03,America/New_York,11656.13,CAD,shipped,W001,11
O00061884,C01688,2025-05-07 16:09:09,America/Los_Angeles,13558.84,JPY,placed,W005,23
O00061885,C04538,2025-01-22 17:42:44,Europe/Berlin,9622.71,CAD,placed,W005,16
O00061886,C01445,2025-05-15 08:23:53,Europe/Berlin,2303.55,USD,delivered,W006,1
O00061887,C02823,2025-01-17 21:06:07,Asia/Singapore,12437.07,USD,shipped,W007,23
O00061888,C00828,2024-09-26 05:07:24,America/New_York,5401.4,USD,delivered,W001,21
O00061889,C02395,2024-09-02 22:48:11,Asia/Singapore,20836.8,AUD,shipped,W003,1
O00061890,C03474,2024-12-05 01:43:00,Asia/Singapore,12063.58,AUD,delivered,W002,12
O00061891,C01581,2025-05-24 08:06:21,Europe/London,7277.16,CAD,delivered,W006,2
O00061892,C03971,2024-09-28 07:46:46,Asia/Singapore,1262.72,GBP,cancelled,W007,16
O00061893,C00763,2024-09-13 21:50:19,Asia/Kolkata,3222.22,USD,shipped,W005,15
O00061894,C01663,2025-03-20 06:09:53,Asia/Kolkata,2073.57,EUR,delivered,W002,10
O00061895,C01147,2025-04-08 04:10:26,UTC,182.8,AUD,delivered,W006,9
O00061896,C00912,2025-06-18 05:48:00,Europe/Berlin,2946.22,GBP,delivered,W002,23
O00061897,C02279,2025-01-03 22:12:05,Europe/Berlin,201.19,EUR,placed,W007,12
O00061898,C02208,2025-06-12 17:11:43,Asia/Singapore,9193.63,EUR,shipped,W002,8
O00061899,C01679,2025-02-16 20:25:25,UTC,5816.16,GBP,delivered,W006,24
O00061900,C02259,2025-07-11 19:26:12,UTC,1638.96,CAD,delivered,W007,21
O00061901,C02452,2025-02-13 04:51:05,UTC,670460.3,JPY,delivered,W005,21
O00061902,C04688,2025-01-24 08:24:28,Europe/Berlin,4093.86,EUR,delivered,W005,1
O00061903,C02642,2025-06-06 19:22:21,Europe/London,8691.34,AUD,delivered,W006,9
O00061904,C02284,2025-05-04 16:49:57,Europe/Berlin,512876.48,JPY,delivered,W008,15
O00061905,C02132,2024-09-27 12:15:06,Europe/Berlin,3748.47,CAD,shipped,W008,16
O00061906,C04666,2025-08-03 12:37:57,Europe/Berlin,1604904.41,JPY,shipped,W003,6
O00061907,C02038,2025-04-29 06:38:29,Europe/London,1712.95,CAD,shipped,W005,26
O00061908,C04847,2025-08-06 08:03:47,Asia/Kolkata,2407.77,AUD,delivered,W004,19
O00061909,C00223,2025-04-23 02:44:34,Europe/London,25163.54,AUD,delivered,W004,11
O00061910,C01463,2025-07-13 16:31:44,America/New_York,19120.35,AUD,shipped,W006,19
O00061911,C03190,2025-06-01 12:02:39,Europe/Berlin,15200.1,USD,delivered,W007,5
O00061912,C03864,2025-07-31 17:59:01,Asia/Kolkata,7927.52,EUR,cancelled,W003,4
O00061913,C04035,2024-09-02 23:17:20,Europe/Berlin,22012.51,CAD,delivered,W002,11
O00061914,C00272,2025-07-18 05:08:26,Asia/Kolkata,1888675.84,INR,returned,W003,13
O00061915,C02014,2024-12-27 00:54:09,Asia/Singapore,5004.08,USD,delivered,W005,15
O00061916,C00392,2025-03-20 04:15:07,Asia/Singapore,585256.67,INR,delivered,W008,39
O00061917,C00734,2025-04-26 06:59:00,Asia/Kolkata,617665.0,INR,delivered,W001,11
O00061918,C04457,2025-01-12 05:00:56,Europe/London,16930.74,CAD,shipped,W006,8
O00061919,C01184,2024-12-26 08:54:06,Asia/Singapore,936.44,AUD,delivered,W006,4
O00061920,C04653,2025-03-01 01:58:45,America/Los_Angeles,7032.03,EUR,delivered,W008,5
O00061921,C03788,2025-07-10 15:08:39,Europe/London,15509.38,CAD,shipped,W003,7
O00061922,C01289,2025-08-06 03:22:56,Asia/Singapore,1531.78,GBP,returned,W003,27
O00061923,C04498,2024-10-16 11:20:40,Europe/Berlin,16218.07,AUD,delivered,W001,11
O00061924,C01913,2024-12-20 06:06:04,America/Los_Angeles,1630.75,GBP,delivered,W004,17
O00061925,C00465,2025-02-12 20:48:45,Asia/Singapore,1345535.33,JPY,placed,W003,0
O00061926,C04754,2025-04-26 10:08:23,America/Los_Angeles,2486.36,USD,returned,W005,20
O00061927,C03658,2024-12-22 19:50:19,Asia/Singapore,2506.26,EUR,shipped,W004,17
O00061928,C01635,2024-10-03 23:50:38,Europe/London,7693.1,GBP,delivered,W007,12
O00061929,C02605,2025-05-19 03:16:19,UTC,4470.68,AUD,delivered,W005,10
O00061930,C01009,2024-10-13 12:11:28,Europe/Berlin,754676.68,INR,delivered,W005,10
O00061931,C03824,2024-10-23 16:15:43,Asia/Singapore,10521.12,USD,shipped,W002,17
O00061932,C02250,2025-06-13 12:04:03,Europe/Berlin,654708.34,INR,delivered,W002,16
O00061933,C01442,2025-06-19 06:48:26,America/Los_Angeles,9276.96,CAD,shipped,W005,21
O00061934,C03336,2025-03-05 14:53:52,Asia/Kolkata,1041.98,CAD,delivered,W005,21
O00061935,C02255,2025-05-11 15:09:30,Europe/Berlin,1359450.0,JPY,shipped,W008,17
O00061936,C02998,2025-06-04 10:35:50,Asia/Singapore,8678.12,CAD,delivered,W002,9
O00061937,C01752,2025-04-28 15:23:04,Europe/London,18333.07,AUD,shipped,W002,9
O00061938,C01702,2024-12-01 18:40:21,UTC,1003060.02,INR,delivered,W006,0
O00061939,C03738,2025-05-14 18:26:09,Asia/Kolkata,295395.0,INR,delivered,W007,0
O00061940,C01420,2024-09-02 12:40:08,Europe/London,15083.85,EUR,shipped,W008,3
O00061941,C02726,2024-10-13 09:42:11,Asia/Kolkata,2774238.26,JPY,delivered,W004,19
O00061942,C00846,2025-06-25 22:53:09,Asia/Singapore,5515.85,CAD,returned,W003,10
O00061943,C01843,2025-07-29 14:59:35,Europe/London,5798.9,EUR,delivered,W004,6
O00061944,C03937,2025-01-06 11:30:34,America/New_York,17603.6,AUD,delivered,W002,8
O00061945,C00456,2024-10-14 09:52:30,Asia/Kolkata,11076.0,USD,delivered,W005,18
O00061946,C01802,2025-02-28 02:50:52,Asia/Kolkata,15020.9,GBP,delivered,W008,22
O00061947,C01028,2024-10-26 11:21:57,America/New_York,4665.01,GBP,delivered,W002,9
O00061948,C01007,2024-11-13 13:23:30,America/New_York,8023.72,CAD,delivered,W001,13
O00061949,C02507,2024-11-25 00:07:21,Asia/Singapore,360.86,GBP,delivered,W001,19
O00061950,C01411,2025-05-21 14:40:21,Asia/Singapore,9738.13,USD,shipped,W005,16
O00061951,C01910,2025-04-25 18:24:16,America/New_York,970467.66,JPY,delivered,W006,10
O00061952,C04637,2025-07-28 00:38:16,Europe/London,670750.0,INR,shipped,W006,9
O00061953,C04477,2024-08-18 12:22:09,America/Los_Angeles,4754.95,AUD,shipped,W004,0
O00061954,C00003,2024-08-31 14:10:42,UTC,9094.45,AUD,shipped,W002,0
O00061955,C02648,2024-09-27 05:10:39,UTC,24502.91,AUD,delivered,W008,21
O00061956,C00673,2025-08-05 00:00:52,America/New_York,430.93,GBP,cancelled,W001,10
O00061957,C00486,2024-12-26 11:17:38,Europe/London,221637.51,INR,delivered,W002,13
O00061958,C03028,2024-10-15 05:01:43,Europe/London,22493.3,AUD,delivered,W002,21
O00061959,C04391,2025-05-03 01:43:39,America/Los_Angeles,1134661.76,JPY,delivered,W002,28
O00061960,C04155,2025-01-30 04:33:05,Asia/Kolkata,1946.12,GBP,shipped,W008,17
O00061961,C03868,2024-08-18 00:02:29,America/New_York,10268.39,GBP,shipped,W002,0
O00061962,C00726,2024-11-18 20:42:34,Asia/Singapore,866174.16,INR,returned,W005,7
O00061963,C03673,2025-06-23 03:29:36,America/New_York,12455.04,EUR,delivered,W001,8
O00061964,C04920,2025-07-25 10:08:45,Asia/Kolkata,231417.64,JPY,delivered,W008,32
O00061965,C03620,2024-08-12 00:49:09,Europe/Berlin,207543.34,INR,delivered,W001,0
O00061966,C00276,2025-05-05 08:52:20,Asia/Singapore,18539.59,CAD,delivered,W008,10
O00061967,C03536,2024-08-16 20:22:32,America/New_York,1376.73,GBP,returned,W002,0
O00061968,C02589,2025-04-20 15:05:23,Europe/Berlin,556917.51,INR,shipped,W002,11
O00061969,C02710,2025-07-13 04:08:18,Europe/Berlin,184609.18,INR,delivered,W003,26
O00061970,C04477,2024-10-06 12:21:09,America/Los_Angeles,5660.57,EUR,delivered,W002,3
O00061971,C01846,2025-07-04 09:32:38,UTC,15152.78,EUR,cancelled,W005,13
O00061972,C02646,2025-07-05 11:50:10,Europe/Berlin,5057.4,USD,delivered,W007,27
O00061973,C03685,2024-09-04 19:18:25,Asia/Singapore,12254.0,EUR,shipped,W001,11
O00061974,C02772,2024-09-04 07:44:27,America/New_York,1204267.64,JPY,shipped,W007,18
O00061975,C03756,2024-09-08 07:52:29,America/New_York,695831.69,INR,returned,W003,0
O00061976,C02749,2025-01-03 00:38:16,America/Los_Angeles,21640.0,INR,delivered,W003,4
O00061977,C03506,2025-08-06 06:05:02,America/Los_Angeles,944879.17,INR,cancelled,W008,18
O00061978,C01430,2025-05-16 00:39:49,Asia/Kolkata,18664.54,GBP,shipped,W005,30
O00061979,C01144,2025-01-12 12:29:42,America/New_York,11163.18,AUD,delivered,W006,9
O00061980,C01188,2024-11-10 02:12:23,Asia/Kolkata,11677.98,EUR,delivered,W008,15
O00061981,C01220,2025-06-19 03:45:57,America/Los_Angeles,10703.58,USD,shipped,W008,30
O00061982,C00963,2025-07-04 14:20:03,Europe/London,138849.17,INR,shipped,W007,0
O00061983,C01598,2024-08-22 04:41:53,America/New_York,2856.56,USD,delivered,W007,6
O00061984,C00276,2025-06-22 22:54:19,Asia/Singapore,12349.61,CAD,delivered,W001,9
O00061985,C01574,2024-11-14 20:09:27,America/New_York,7183.9,CAD,delivered,W001,11
O00061986,C04378,2025-07-07 22:15:48,Asia/Singapore,12844.85,GBP,delivered,W003,0
O00061987,C02813,2025-05-10 01:29:24,Asia/Singapore,1149176.46,JPY,delivered,W005,15
O00061988,C04785,2025-01-21 20:47:04,Europe/Berlin,9285.69,EUR,delivered,W001,0
O00061989,C00796,2025-02-19 01:25:36,Europe/Berlin,16589.86,GBP,delivered,W007,1
O00061990,C02592,2025-05-29 05:23:30,Europe/London,276066.66,INR,delivered,W002,21
O00061991,C04328,2024-08-22 19:56:01,America/Los_Angeles,4613.85,GBP,delivered,W005,11
O00061992,C04618,2025-01-07 22:53:34,Asia/Kolkata,695798.33,INR,delivered,W005,0
O00061993,C00473,2025-04-23 04:41:59,Europe/Berlin,15799.2,CAD,shipped,W003,25
O00061994,C02550,2025-05-16 22:13:38,America/Los_Angeles,2060.8,GBP,delivered,W002,32
O00061995,C02758,2025-06-15 03:28:58,Europe/Berlin,9242.46,CAD,delivered,W008,0
O00061996,C03412,2025-07-19 01:33:52,America/Los_Angeles,568.86,GBP,placed,W003,5
O00061997,C02952,2025-03-14 13:57:21,UTC,3101.52,GBP,delivered,W002,8
O00061998,C03164,2024-08-22 16:02:31,UTC,468803.32,INR,delivered,W002,6
O00061999,C00551,2025-01-15 20:21:29,America/New_York,3498.33,USD,shipped,W008,13
O00062000,C00308,2024-11-11 01:10:38,America/New_York,7908.26,USD,delivered,W003,14
O00062001,C02448,2025-01-13 19:42:52,America/New_York,618098.35,INR,delivered,W006,7
O00062002,C01849,2024-11-27 03:05:37,America/Los_Angeles,7743.36,GBP,shipped,W008,16
O00062003,C02475,2024-12-21 06:57:49,UTC,17725.77,AUD,delivered,W003,11
O00062004,C04594,2024-09-05 10:32:01,Asia/Singapore,2930.84,GBP,delivered,W004,32
O00062005,C03900,2025-07-11 02:07:26,America/Los_Angeles,13271.47,EUR,delivered,W005,6
O00062006,C02182,2025-07-18 01:23:28,Europe/London,11023.88,CAD,delivered,W005,7
O00062007,C02776,2025-02-05 09:03:25,Asia/Kolkata,151432.5,INR,cancelled,W002,12
O00062008,C02038,2025-02-20 04:15:02,Europe/London,2205483.79,JPY,shipped,W005,8
O00062009,C01431,2025-07-25 07:41:12,Asia/Singapore,9408.78,EUR,cancelled,W002,18
O00062010,C02790,2025-07-02 05:56:03,UTC,7977.05,EUR,placed,W002,17
O00062011,C02222,2025-06-09 20:33:32,Asia/Kolkata,1175486.76,JPY,delivered,W004,0
O00062012,C02612,2025-03-20 15:45:15,Europe/London,8329.45,USD,delivered,W004,24
O00062013,C04352,2025-02-12 12:51:25,Europe/London,470500.0,INR,delivered,W006,13
O00062014,C03131,2024-10-10 09:16:35,Europe/London,807140.84,INR,delivered,W006,10
O00062015,C03795,2025-01-14 03:53:36,Asia/Kolkata,1322.52,GBP,returned,W007,0
O00062016,C00174,2025-01-25 13:06:50,America/New_York,2863.26,GBP,shipped,W004,9
O00062017,C04529,2025-04-22 19:18:36,America/Los_Angeles,9478.64,EUR,cancelled,W007,13
O00062018,C01446,2024-11-01 23:05:32,America/Los_Angeles,10687.42,CAD,shipped,W008,8
O00062019,C00417,2025-07-08 11:45:59,Asia/Singapore,3733.74,GBP,shipped,W005,17
O00062020,C04041,2025-03-20 06:36:14,Europe/London,13078.11,CAD,shipped,W001,18
O00062021,C02723,2025-03-12 22:14:35,Europe/London,7299.57,CAD,shipped,W004,24
O00062022,C03806,2025-03-03 07:10:57,Asia/Singapore,14598.59,AUD,placed,W002,29
